_id,kitchenName,itemList[0].itemName,itemList[0].itemType,itemList[0].itemDescription,packageName,orderNo,addOns[0].addOnName,addOns[1].addOnName,addOns[2].addOnName,addOns[3].addOnName,addOns[0].count,addOns[1].count,addOns[2].count,addOns[3].count,beforePackingImageUrl,afterPackingImageUrl,sop_ground_truth,processed_at,processing_version,has_valid_food_sop
697b208b544b02396b9203a0,Febi cuisine,Classic Thali - Trial (3 Days),Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Trial (3 Days),70000014992,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fddcb729d16f4dde99379f8c67fbbb12.jpg,https://api.mealawe.com/images/6ea7c380f3e44de998a2a5a8568aba23.jpg,"{'packageName': 'Classic Thali - Trial (3 Days)', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69529c57a51bf646b15db47d,HERB & HEAL,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,70000003514,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fdda4160405046dfa67bb03c7244f4c8.jpg,https://api.mealawe.com/images/25358ff280774fff92b9e49b4ee0a4eb.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6958b888e8748c7fa257bef9,Pune Cloud Kitchen,Deluxe - Monthly,NonVeg,"3 Chapati, 1 Chicken Curry, Rice,  Cut Salad",Deluxe - Monthly,70000005383,1 Chapati Extra,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/fdd80b009d3c4e86b083513c59620928.jpg,https://api.mealawe.com/images/47ab41a0b460470690725dcbb45b1e18.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 4, 'Chicken curry': 1, 'Veg curry': 1, 'Rice': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69285813044f157ccb802f3f,OYO BLR3220,Deluxe - 3 Months Plan,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - 3 Months Plan,20030226,Extra Sabzi,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/fdd7b460ef4545a09fff4594c42da751.jpg,https://api.mealawe.com/images/3154cd98c39b4b1b95f395943845552a.jpg,"{'packageName': 'Deluxe - 3 Months Plan', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695b4a5b3a25a039557b9979,RZ Homely Kitchen,Special Thali - Monthly,NonVeg,"3 Chapati/Roti, 1 Non-Veg Curry/Dry, 1 veg curry,  1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Monthly,70000006792,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fdd73b2f2c134e01922b40e2d06ae340.jpg,https://api.mealawe.com/images/56ae3d29e5a342c79e02aab6d69261e9.jpg,"{'packageName': 'Special Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69495dcb4ba793313ff55b9f,Home Style Food,Rice Combo - Biweekly,Veg,Rice Combos,Rice Combo - Biweekly,70000001512,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fdcaeb48a38e44c9830a4fe8de1173d6.jpg,https://api.mealawe.com/images/89467e3e5dd64e17b25fbcc3acdf67e5.jpg,"{'packageName': 'Rice Combo - Biweekly', 'sop_ground_truth': {'Rice': 1, 'Veg Curry/Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696d08675ce6a6559964295c,RZ Homely Kitchen,Standard - Weekly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Weekly,70000011945,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fdc3c239a510488fbf96e083bc3ae306.jpg,https://api.mealawe.com/images/ea332a4c50dc456480968b20631851f5.jpg,"{'packageName': 'Standard - Weekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696a315a8b0b451d41f0a1a1,OYO BLR3220,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000011359,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fdc1b03986b549a68c4c2be2e1fb6247.jpg,https://api.mealawe.com/images/cf07bc2f8bfb411b889e921686967174.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69526612a51bf646b15d8a9c,Shero Home Food one,Deluxe - Monthly,NonVeg,"3 Chapati, 1 Chicken Curry, Rice,  Cut Salad",Deluxe - Monthly,70000003306,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fdbe08116c094fc982d62804bcca993e.jpg,https://api.mealawe.com/images/f1575f0a165b4434af5c435e4e84ef34.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Chicken curry': 1, 'Veg curry': 1, 'Rice': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695c948a0fa3cb1d3b5b3b27,Pune Cloud Kitchen,Standard - Biweekly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Biweekly,70000007372,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fda3fb5c51d146afb1552fda6a74d300.jpg,https://api.mealawe.com/images/b1cedb7d2a0d49fba08d4f54fc06510c.jpg,"{'packageName': 'Standard - Biweekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696bad6c95660405bfb51b05,Mahika's Kitchen,Rice Combo - Weekly,Veg,Rice Combos,Rice Combo - Weekly,70000011742,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fda39251cc704e769551ae2d2aebe3d3.jpg,https://api.mealawe.com/images/4329e5720ef2463292dd41d49001a88a.jpg,"{'packageName': 'Rice Combo - Weekly', 'sop_ground_truth': {'Rice': 1, 'Veg Curry/Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696c930b0fa3cb1d3b5e4bc5,Sneha kitchen star,Special Thali - Monthly,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Monthly,70000011840,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fd9d6785ed3c4614b04cd91544b5d684.jpg,https://api.mealawe.com/images/a4168eb156814563a3750021a2398f79.jpg,"{'packageName': 'Special Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6947e63905de4e06901366bc,Pune Cloud Kitchen,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,70000001129,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fd6b6fb8b16446eab932915b0d11321c.jpg,https://api.mealawe.com/images/37fcdcce96284837867b29ec95ea0600.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6969eccc0fa3cb1d3b5dd21a,RZ Homely Kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000011236,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fd672251047f452bbcd1be60aa4bd1c9.jpg,https://api.mealawe.com/images/,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696ba51195660405bfb509fb,Home flavour kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000011678,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fd4b24954138411db2c88e85e4250dd0.jpg,https://api.mealawe.com/images/5ad278efb7544d5382c21f6a87c32f4b.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6954a6dee8748c7fa257156e,Febi cuisine,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,70000003728,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fd1aab8bb1fb4e789fd214bd140fa1a3.jpg,https://api.mealawe.com/images/2e3a8ad51b784eb4a12d12c7e49676bc.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695a7c8a5f1bbd7b705373ff,Shero Home Food one,Special Thali - Monthly,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Monthly,70000006408,2 Chapati Extra,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/fcfc3d85cccb4b5f84351c31ae154c86.jpg,https://api.mealawe.com/images/781328091afc4924960b708934d77fc7.jpg,"{'packageName': 'Special Thali - Monthly', 'sop_ground_truth': {'Chapati': 5, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6948afc67da649068a3a400d,Home flavour kitchen,Jain Deluxe - Monthly,Veg,"3 Chapati/Roti, 1 Jain Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad with Sweet",Jain Deluxe - Monthly,70000001318,Everyday Sweet,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/fcf4426fa47b44fd8e99f3c4e24612c5.jpg,https://api.mealawe.com/images/e6292742fbe047dfb81bb1147070b70d.jpg,"{'packageName': 'Jain Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Jain': 1, 'Veg curry': 1, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'With': 1, 'Sweet': 2}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
693d6773b05922218bbd09f8,RZ Homely Kitchen,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,20038962,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fcf0e4eb443c4a3592b5fbc8b5d34612.jpg,https://api.mealawe.com/images/b52783232a284deb9c8e6d359f7407b1.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69526611a51bf646b15d8a64,Green wish kitchen,Deluxe - Monthly,NonVeg,"3 Chapati, 1 Chicken Curry, Rice,  Cut Salad",Deluxe - Monthly,70000003299,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fceca3def2dd469d84ca9663f7c81f2d.jpg,https://api.mealawe.com/images/f2a6b15a8ad2426f96b043d1d3841797.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Chicken curry': 1, 'Veg curry': 1, 'Rice': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695cc614991b2c05bede4cc5,Green wish kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000007562,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fcde965cc4d9400a8cbf5f8693845f7c.jpg,https://api.mealawe.com/images/585c4ebb4aab4fbbb6a7cdde47950ac5.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6956137de8748c7fa257424a,K3C Kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000004072,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fcd74fc289644f98b01c80fe57e4f6c6.jpg,https://api.mealawe.com/images/f5cbb7007e2d42a4968cf901673e15d7.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6979afa8544b02396b910a78,OYO BLR3220,Classic Thali - Trial (3 Days),Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Trial (3 Days),70000014530,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fcc4aa0b31164d1d87b0340d2640a490.jpg,https://api.mealawe.com/images/36e4bc4b62264740859450ee4aa64202.jpg,"{'packageName': 'Classic Thali - Trial (3 Days)', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696b3f7a43e1b3559fad5b1f,Joe's Kitchen,Deluxe Thali - Trial (3 Days),Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe Thali - Trial (3 Days),70000011619,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fca3f8d6010142c5ab8be657f3f79af1.jpg,https://api.mealawe.com/images/f14d34ea329749388a7f2d38ece1f05a.jpg,"{'packageName': 'Deluxe Thali - Trial (3 Days)', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695df12d8b0b451d41ee3519,Home flavour kitchen,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,70000008007,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fc9aacdd468249c0a05b6b76ca500640.jpg,https://api.mealawe.com/images/617b6d5fb99349f79ee884c56898bb83.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6955de5d5f1bbd7b70526c83,RZ Homely Kitchen,Special Thali - Monthly,NonVeg,"3 Chapati/Roti, 1 Non-Veg Curry/Dry, 1 veg curry,  1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Monthly,70000004058,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fc9392035b7545bdb1d29b5246a67657.jpg,https://api.mealawe.com/images/9754c095536d4181b929d8338057207b.jpg,"{'packageName': 'Special Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
692c6122f1fe57407751f086,Home flavour kitchen,Deluxe - 3 Months Plan,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - 3 Months Plan,20032286,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fc92a6e798504383843c8ba19500ab1c.jpg,https://api.mealawe.com/images/23a36411649a49d6865c0491de071177.jpg,"{'packageName': 'Deluxe - 3 Months Plan', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695a8c6f3880207b6a494425,Home flavour kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000006592,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fc66f81aeab3446293b1fd46e2b6dc00.jpg,https://api.mealawe.com/images/90613ab3f6a14e0094c2dd5caeed4b22.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6929bfc1ce40bc407d5eeb5e,Febi cuisine,Deluxe - 3 Months Plan,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - 3 Months Plan,20030760,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fc5aae13cfff45ea88ed6a9925bb6624.jpg,https://api.mealawe.com/images/191a9b93f1344f09989ad6b77fb798e0.jpg,"{'packageName': 'Deluxe - 3 Months Plan', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695777863880207b6a488f89,RZ Homely Kitchen,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,70000004578,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fc3d60aa38d7444c89601aaf9a1b7c7e.jpg,https://api.mealawe.com/images/a02cc3bf2f33403bb11fcfab55456ead.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695b22f7e8748c7fa25867fc,Balaji Foods,Special Thali - Monthly,NonVeg,"3 Chapati/Roti, 1 Non-Veg Curry/Dry, 1 veg curry,  1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Monthly,70000006773,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fc32317180be43de9549bfcf38abc83a.jpg,https://api.mealawe.com/images/ec67ae72490144699ff0852d183579f1.jpg,"{'packageName': 'Special Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69725b2361743c1eddcd232b,Mom's Menu,Classic Thali - Trial (3 Days),Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Trial (3 Days),70000013142,Extra Sabzi,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/fc26c02bd7a44623b43bc1ab837266c5.jpg,https://api.mealawe.com/images/d679b062f95e4899bc3c6029f0c537be.jpg,"{'packageName': 'Classic Thali - Trial (3 Days)', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6967a1800fa3cb1d3b5d6294,RZ Homely Kitchen,Classic Thali - Monthly,Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Monthly,70000010790,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fc26abd69ca94e1db56b61e71c8c88d0.jpg,https://api.mealawe.com/images/8ecf7d33692641a8adfd6afd1fcb9218.jpg,"{'packageName': 'Classic Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695f6aa95ce6a6559961acdc,Balaji Foods,Classic Thali - Biweekly,Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Biweekly,70000008479,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fc248a11356b4a6eaae44766941c4f10.jpg,https://api.mealawe.com/images/c608ab8fc8a34c5eb8a36d5f9e6a9353.jpg,"{'packageName': 'Classic Thali - Biweekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
692c6122f1fe57407751efe6,Home flavour kitchen,Deluxe - 3 Months Plan,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - 3 Months Plan,20032266,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fc23aaea980448a8b7da8b62a9f15262.jpg,https://api.mealawe.com/images/426eff1dcbc34a9bb394d46b6763f47b.jpg,"{'packageName': 'Deluxe - 3 Months Plan', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696bad9695660405bfb51b91,RZ Homely Kitchen,Rice Combo - Monthly,Veg,Rice Combos,Rice Combo - Monthly,70000011756,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fc1333c48008495ea4eddc2117b6324e.jpg,https://api.mealawe.com/images/7a0f1df03b574474a90e05728bf38d9a.jpg,"{'packageName': 'Rice Combo - Monthly', 'sop_ground_truth': {'Rice': 1, 'Veg Curry/Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69635b158b0b451d41ef3a6c,K3C Kitchen,Special Thali - Weekly,NonVeg,"3 Chapati/Roti, 1 Non-Veg Curry/Dry, 1 veg curry,  1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Weekly,70000009320,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fc05c0da27804de8befd8a96b379cb3c.jpg,https://api.mealawe.com/images/1f517659cd704b0a948d5f4901b4e2eb.jpg,"{'packageName': 'Special Thali - Weekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
692c6122f1fe57407751f0b6,Home flavour kitchen,Deluxe - 3 Months Plan,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - 3 Months Plan,20032292,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fbf2b8590af440d59929c12db82b0227.jpg,https://api.mealawe.com/images/9d1ed7a838a04809b2df11f9861e65e5.jpg,"{'packageName': 'Deluxe - 3 Months Plan', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
692c6122f1fe57407751ef7e,Home flavour kitchen,Deluxe - 3 Months Plan,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - 3 Months Plan,20032253,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fbf0d39b38084865847bd10749ff55ae.jpg,https://api.mealawe.com/images/e4997170477848cc9f05798d9d4a6fc4.jpg,"{'packageName': 'Deluxe - 3 Months Plan', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6968c6448b0b451d41f0531d,Balaji Foods,Deluxe - Biweekly,NonVeg,"3 Chapati, 1 Chicken Curry, Rice,  Cut Salad",Deluxe - Biweekly,70000010982,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/fbf0802fe07e4932808c03e23413dfcf.jpg,https://api.mealawe.com/images/86f1937175554ae0bcbb926296d65903.jpg,"{'packageName': 'Deluxe - Biweekly', 'sop_ground_truth': {'Chapati': 3, 'Chicken curry': 1, 'Veg curry': 1, 'Rice': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696a72055ce6a6559963c5b9,OYO BLR3220,Jain Deluxe - Biweekly,Veg,"3 Chapati/Roti, 1 Jain Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad with Sweet",Jain Deluxe - Biweekly,70000011445,Everyday Sweet,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/fbee859ec9db4953b47475e13cc49ca1.jpg,https://api.mealawe.com/images/2e218dd895fc403ea72e31bb4750a1b3.jpg,"{'packageName': 'Jain Deluxe - Biweekly', 'sop_ground_truth': {'Chapati': 3, 'Jain': 1, 'Veg curry': 1, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'With': 1, 'Sweet': 2}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69572ad15f1bbd7b7052987b,Home Style Food,Classic Thali - Monthly,Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Monthly,70000004387,Extra Sabzi,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/fbee4f3568b94e28871bbea84b709732.jpg,https://api.mealawe.com/images/34803383bc8d4f79b8511f3558881fe9.jpg,"{'packageName': 'Classic Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
690ca37ef80beb5669d83c78,RZ Homely Kitchen,Deluxe - 3 Months Plan,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - 3 Months Plan,20021393,1 Chapati Extra,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/fbe5fb82c7094cb482f3b6c259249027.jpg,https://api.mealawe.com/images/f43903e8787044c4ac3b58243dd71695.jpg,"{'packageName': 'Deluxe - 3 Months Plan', 'sop_ground_truth': {'Chapati': 4, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
